Año,Id Línea,Nombre Línea,Inversión,Inversión,Presupuesto Gasto,Gasto Real
2020,X00,Inversiones de carácter general,"EDIFICIO DOTACIONAL C/EDUARDO MORALES, 28. CONSTRUCCIÃN",,3832878.35,3818490.76
2020,X00,Inversiones de carácter general,SERVICIOS ADMINISTRATIVOS DISTRITO CARABANCHEL. MOBILIARIO,,4000.0,2496.01
2020,X00,Inversiones de carácter general,EDIFICIO SEDE DISTRITO CARABANCHEL. REDISTRIBUCIÃN DE ESPACIOS EN 1Âª PLANTA,,245526.68,244592.15
2020,X04,Salud pública,,,5680.32,5680.32
2020,X04,Salud pública,CENTRO MUNICIPAL SALUD CARABANCHEL. ELEMENTOS Y SEÃALIZACIÃN PROTECCIÃN,,5680.32,5680.32
2020,X02,"Tráfico, estacionamiento y transporte público",,,69759.67,69716.05
2020,X02,"Tráfico, estacionamiento y transporte público",IFS-AVISADORES ACÃSTICOS EN SEMÃFOROS EN EL DISTRITO DE CARABANCHEL. AMPLIACIÃN (ID 18: 2670),,69759.67,69716.05
2020,X07,Infraestructuras,,,353236.08,353236.08
2020,X07,Infraestructuras,ANILLO VERDE CICLISTA DISTRITO CARABANCHEL. OBRAS DE REMODELACIÃN,,304246.08,304246.08
2020,X07,Infraestructuras,VÃA CICLISTA AV. DE OPORTO - EUGENIA DE MONTIJO. CONSTRUCCIÃN,,48990.0,48990.0
2020,X12,Otros bienes públicos de carácter social,,,926737.44,926737.44
2020,X12,Otros bienes públicos de carácter social,OFICINA ATENCIÃN AL CIUDADANO CARABANCHEL. ELEMENTOS PROTECTORES HIGIÃNICO-SANITARIOS,,838.53,838.53
2020,X12,Otros bienes públicos de carácter social,"EDIFICIO C/EDUARDO MORALES, 42 C/V A LA C/UTEBO. ADQUISICIÃN",,925898.91,925898.91
2021,X01,Protección Civil y seguridad ciudadana,,,392473.01,392443.01
2021,X01,Protección Civil y seguridad ciudadana,"UNIDAD INTEGRAL POLICÍA MUNICIPAL CARABANCHEL. AVDA. CARABANCHEL ALTO, 61. CONSTRUCCIÓN",,390471.26,390441.26
2021,X01,Protección Civil y seguridad ciudadana,UNIDAD INTEGRAL POLICÍA MUNICIPAL CARABANCHEL. MOBILIARIO DE OFICINA,,2001.75,2001.75
2021,X11,"Deportes, juventud y esparcimiento",,,2338193.88,2011204.41
2021,X11,"Deportes, juventud y esparcimiento",DEPORTIVO BÁSICO LOS POBLADOS. ACONDICIONAMIENTO CAMPO DE FÚTBOL Y VESTUARIOS,,300000.0,
2021,X11,"Deportes, juventud y esparcimiento",EQUIPAMIENTO CENTRO JUVENIL CARABANCHEL ALTO,,2522.56,2522.56
2021,X11,"Deportes, juventud y esparcimiento",DEPORTIVO BÁSICO VÍA LUSITANA. SUSTITUCIÓN SISTEMA DE ILUMINACIÓN,,9133.0,9132.12
2021,X11,"Deportes, juventud y esparcimiento",CAMPO DE FÚTBOL CANÓDROMO. SUSTITUCIÓN CÉSPED ARTIFICIAL,,17.68,17.68
2021,X11,"Deportes, juventud y esparcimiento",DEPORTIVO BÁSICO SAN MARTÍN DE PORRES. ADECUACIÓN SISTEMA ILUMINACIÓN A LED,,13078.0,7881.55
2021,X11,"Deportes, juventud y esparcimiento",CAMPO DE FÚTBOL CANÓDROMO. ADECUACIÓN SISTEMA ILUMINACIÓN A LED,,14468.0,10606.89
2021,X11,"Deportes, juventud y esparcimiento",CENTRO DEPORTIVO FRANCISCO FERNÁNDEZ OCHOA. SUBSANACIÓN PATOLOGÍA PISCINA CUBIERTA,,149960.95,149960.95
2021,X11,"Deportes, juventud y esparcimiento",CENTRO DEPORTIVO FRANCISCO FERNÁNDEZ OCHOA. SUBSANACIÓN PATOLOGÍA PABELLÓN CUBIERTO,,67548.2,67548.2
2021,X11,"Deportes, juventud y esparcimiento",CENTRO DEPORTIVO FRANCISCO FERNANDEZ OCHOA.SUBSANACIÓN PATOLOGÍAS COLECTOR IMPULSIONES PISCINAS,,137326.95,136235.62
2021,X11,"Deportes, juventud y esparcimiento",CENTRO DEPORTIVO FRANCISCO FERNÁNDEZ OCHOA. SUBSANACIÓN PATOLOGÍAS PISCINA Y PANELES SOLARES,,562178.54,562127.69
2021,X11,"Deportes, juventud y esparcimiento",CENTRO DEPORTIVO LA MINA. ADQUISICIÓN CONTENEDORES PARA ALMACENAMIENTO,,8000.0,8000.0
2021,X11,"Deportes, juventud y esparcimiento",OBRAS DE REFORMA Y ACONDICIONAMIENTO INSTALACIONES DEPORTIVAS DISTRITO DE CARABANCHEL,,11655.0,
2021,X11,"Deportes, juventud y esparcimiento",DEPORTIVO BÁSICO LAS CRUCES. OBRAS DE REFORMA Y ADECUACIÓN CÉSPED ARTIFICIAL,,500095.0,499027.22
2021,X11,"Deportes, juventud y esparcimiento",CENTRO DEPORTIVO ANTIGUO CANÓDROMO. CLIMATIZACIÓN Y ACONDICIONAMIENTO EXTERIOR,,500000.0,499306.47
2021,X11,"Deportes, juventud y esparcimiento",CENTRO DEPORTIVO ANTIGUO CANÓDROMO. REPOSICIÓN DIVERSO EQUIPAMIENTO,,19000.0,18880.76
2021,X11,"Deportes, juventud y esparcimiento",CENTRO DEPORTIVO LA MINA. REPOSICIÓN TAQUILLAS DE VESTUARIOS,,3000.0,2999.59
2021,X11,"Deportes, juventud y esparcimiento",DEPORTIVO BÁSICO PIQUEÑAS. SUMINISTRO E INSTALACIÓN REDES PROTECCIÓN CAMPOS DE FÚTBOL,,6810.0,6772.9
2021,X11,"Deportes, juventud y esparcimiento",CENTRO DEPORTIVO FRANCISCO FERNÁNDEZ OCHOA. SEPARADORES DUCHAS Y QUITAVISTAS VESTUARIOS,,15250.0,15194.21
2021,X11,"Deportes, juventud y esparcimiento",CENTRO DEPORTIVO FRANCISCO FERNÁNDEZ OCHOA. VALLAS DE PROTECCIÓN PISTA DE HOCKEY,,18150.0,14990.0
2021,X08,Mantenimiento urbano,,,4171427.92,3825365.94
2021,X08,Mantenimiento urbano,"POLÍGONO INDUSTRIAL AGUACATE, C/ DUQUESA DE TAMAMES. OBRAS ACONDICIONAMIENTO VIARIO",,245794.44,42591.1
2021,X08,Mantenimiento urbano,"CALLES DE FEDERICO GRASES, OCCIDENTE, SAN SINESIO Y VENCEJO. REHABILITACIÓN DE CALZADAS",,117975.07,117974.99
2021,X08,Mantenimiento urbano,AVENIDA DE LA PESETA. MEJORA Y REHABILITACIÓN DE CALZADAS,,538994.34,538994.3
2021,X08,Mantenimiento urbano,"CALLES NUESTRA SEÑORA DE VALVANERA, VÍA LUSITANA, CABO NICOLÁS MUR Y OTRAS. MEJORA BASE PAVIMENTO",,588845.57,588844.33
2021,X08,Mantenimiento urbano,GLORIETA DEL EJERCITO. OBRAS DE REMODELACIÓN (ID 18: 1132),,577614.0,438905.63
2021,X08,Mantenimiento urbano,"ÁREA DE JUEGO INFANTIL SINGULAR C/PARQUE EUGENIA DE MONTIJO, CARABANCHEL. INSTALACIÓN",,178849.35,178849.35
2021,X08,Mantenimiento urbano,ÁREAS DEPORTIVAS ELEMENTALES DISTRITO CARABANCHEL. INSTALACIÓN,,191178.9,191178.89
2021,X08,Mantenimiento urbano,"CALLES ÁNADE, ALGABA, ALONDRA, COMANDANTE FONTANES, GUABAIRO Y OTRAS. RENOVACIÓN CAPA DE RODADURA",,1336678.92,1336676.88
2021,X08,Mantenimiento urbano,"TECNOLOGÍA LED FAROLAS C/GRAL.RICARDOS,ENTRE MARQUÉS DE VADILLO-SAN MELITÓN.INSTALACIÓN(ID18: 1619)",,395497.33,391350.47
2021,X09,Medio ambiente,,,1581452.72,1564709.18
2021,X09,Medio ambiente,"PARQUE DE LAS CRUCES, DISTRITO DE CARABANCHEL. REHABILITACIÓN (ID 19: 9283;11756)",,39994.0,39993.57
2021,X09,Medio ambiente,ZONAS VERDES DEL DISTRITO DE CARABANCHEL. OBRAS DE REMODELACIÓN,,500000.0,499146.54
2021,X09,Medio ambiente,MEDIANA NTRA.SRA.DE LA VALVANERA Y PLAZA CENTRAL COLONIA LOYOLA. ACONDICIONAMIENTO,,48393.56,47909.62
2021,X09,Medio ambiente,PARQUE EMPERATRIZ MARÍA DE AUSTRIA. OBRAS DENSIFICACIÓN ARBOLADO ORNAMENTAL,,31577.0,31059.04
2021,X09,Medio ambiente,PARQUE SAN ISIDRO. REHABILITACIÓN (ID 17: 4302),,153250.0,153242.55
2021,X09,Medio ambiente,PARQUE EMPERATRIZ Mª DE AUSTRIA. REMODELACIÓN ACCESO CAMPO TIRO CON ARCO,,96793.95,94900.86
2021,X09,Medio ambiente,ACCESOS AL PARQUE EUGENIA DE MONTIJO. INSTALACIÓN DE RAMPAS (ID 20: 16330),,10000.0,7744.0
2021,X09,Medio ambiente,REPARACIÓN Y CLAUSURA DE ALCORQUES EN EL DISTRITO DE CARABANCHEL,,12271.77,12271.76
2021,X09,Medio ambiente,ENERGÍAS RENOVABLES. INSTALACIÓN FOTOVOLTAICA CENTRO CULTURAL MUNICIPAL DE CARABANCHEL,,55140.0,54812.13
2021,X09,Medio ambiente,"PUNTO LIMPIO CARABANCHEL, C/ CIDRO, 5. OBRAS DE REFORMA",,165032.44,163159.02
2021,X09,Medio ambiente,ZONA ESTANCIAL ENTORNO PARROQUIA SAN BENITO ABAD Y PARQUE CANINO. ACONDICIONAMIENTO,,300000.0,298387.94
2021,X09,Medio ambiente,"ZONAS VERDES BARRIO OPAÑEL, DISTRITO CARABANCHEL. REMODELACIÓN",,169000.0,162082.15
2021,X06,Urbanismo,,,1544655.93,1366528.35
2021,X06,Urbanismo,"C/ ANTONIA LANCHA, 10. OBRAS ACCESORIAS DE URBANIZACIÓN",,25799.47,
2021,X06,Urbanismo,"CASCO HISTÓRICO CARABANCHEL ALTO, U.E.7. SANTA TERESA JORNET. URBANIZACIÓN",,162810.0,63524.63
2021,X06,Urbanismo,C/ VILLA DE GUADALUPE CON FRENTE C/ MARÍA ZURITA. OBRAS DE URBANIZACIÓN,,8829.8,
2021,X06,Urbanismo,PLAZA DE LA EMPERATRIZ DISTRITO CARABANCHEL. OBRAS DE REMODELACIÓN,,27111.0,17692.73
2021,X06,Urbanismo,"ADQUISICIÓN SUELO PLAZA  BARRAGÁN, 3",,114923.51,114923.51
2021,X06,Urbanismo,"CASCO HISTÓRICO CARABANCHEL ALTO, U.E.7. SANTA TERESA JORNET. GESTIÓN URBANÍSTICA",,14857.18,
2021,X06,Urbanismo,ADQUISICIÓN SUELO PARA APERTURA VIARIO EN C/ FALCINELO C/V. MARÍA MARTÍNEZ,,389306.57,389306.57
2021,X06,Urbanismo,"C/ ALZINA, 35. OBRAS ACCESORIAS DE URBANIZACIÓN",,15289.26,14071.89
2021,X06,Urbanismo,"AVDA. NUESTRA SEÑORA DE FÁTIMA, 84. OBRAS DE URBANIZACIÓN ACCESORIAS",,62243.76,55560.44
2021,X06,Urbanismo,"C/ MERCEDES DE ARTEGA, 27 C/V C/ RADIO. OBRAS DE URBANIZACIÓN ACCESORIAS",,83485.38,83227.21
2021,X06,Urbanismo,CONEXIÓN DE LA CALLE FÁVILA CON LA CALLE TEJARES,,640000.0,628221.37
2021,X03,Protección y promoción social,,,675154.28,401413.26
2021,X03,Protección y promoción social,CENTRO DE DÍA DE MAYORES AURORA VILLA COGNITIVO. OBRAS DE SUBSANACIÓN PATOLOGÍAS MURO,,7894.67,7081.45
2021,X03,Protección y promoción social,"EDIFICIO ÁREA DE FAMILIAS, IGUALDAD Y BIENESTAR SOCIAL C/ GENERAL RICARDOS, 14. INSTALACIONES",,16465.68,16465.68
2021,X03,Protección y promoción social,"EDIFICIO AV. CARABANCHEL ALTO, 52. ADAPTACIÓN PARA AGENCIA DE ZONA DE EMPLEO",,2651.92,2651.92
2021,X03,Protección y promoción social,EQUIPAMIENTO CENTRO DE SERVICIOS SOCIALES ZAIDA,,2045.0,
2021,X03,Protección y promoción social,EQUIPAMIENTO CENTRO SOCIOCOMUNITARIO C/ CARONTE,,5000.0,3326.4
2021,X03,Protección y promoción social,CENTRO SERVICIOS SOCIALES VISTA ALEGRE. MOBILIARIO Y ENSERES,,120000.0,
2021,X03,Protección y promoción social,CENTRO SERVICIOS SOCIALES VISTA ALEGRE. ADECUACIÓN PATIO,,131303.36,310.56
2021,X03,Protección y promoción social,CENTRO DE MAYORES SAN VICENTE DE PAUL. REHABILITACIÓN FACHADA,,54793.65,54656.87
2021,X03,Protección y promoción social,CENTRO DE MAYORES ROGER DE FLOR. ADECUACIÓN CLIMATIZACIÓN,,300000.0,299038.69
2021,X03,Protección y promoción social,FOMENTO DEL EMPLEO. DOTAR DE RECURSOS DE EMPLEO ESTABLES DISTRITO CARABANCHEL,,35000.0,17881.69
2021,X05,Educación,,,1001571.91,999416.76
2021,X05,Educación,EQUIPAMIENTO ESCUELA INFANTIL LAS AMAPOLAS,,101.76,101.76
2021,X05,Educación,EQUIPAMIENTO ESCUELA INFANTIL LA PATRIA CHICA,,613.47,571.83
2021,X05,Educación,ESCUELA DE MÚSICA ISAAC ALBÉNIZ. MEDIDORES CO2 (DIÓXIDO DE CARBONO),,856.68,856.68
2021,X05,Educación,COLEGIO PÚBLICO JULIÁN BESTERIO. ACONDICIONAMIENTO PATIOS (ID 18: 3153),,300000.0,299277.54
2021,X05,Educación,COLEGIO PÚBLICO MIGUEL SERVET. ACONDICIONAMIENTO PATIOS (ID 18: 3153),,300000.0,299532.31
2021,X05,Educación,COLEGIO PÚBLICO REPÚBLICA DE COLOMBIA. ACONDICIONAMIENTO PATIOS (ID 18: 3153),,300000.0,299437.1
2021,X05,Educación,COLEGIO PÚBLICO PINAR DE SAN JOSÉ. OBRAS MEJORAS ACCESIBILIDAD Y CALEFACCIÓN,,100000.0,99639.54
2021,X10,Cultura,,,793087.48,676492.92
2021,X10,Cultura,BIBLIOTECA EN EL DISTRITO DE CARABANCHEL. CONSTRUCCIÓN,,147308.38,94393.11
2021,X10,Cultura,MONUMENTO A BLANCA FERNÁNDEZ OCHOA EN CENTRO DEPORTIVO LA MINA. INSTALACIÓN,,58000.0,
2021,X10,Cultura,BIBLIOTECA PÚBLICA ANA MARÍA MATUTE. REFORMA IMPERMEABILIZACIÓN,,299895.62,295943.24
2021,X10,Cultura,PLACAS CONMEMORATIVAS DISTRITO CARABANCHEL. INSTALACIÓN,,2120.0,1694.0
2021,X10,Cultura,EQUIPAMIENTO AUDIOVISUAL CENTRO CULTURAL LÁZARO CARRETER,,17000.0,16940.0
2021,X10,Cultura,CENTRO SOCIOCULTURAL BLASCO IBÁÑEZ. REHABILITACIÓN CUBIERTA,,18763.48,18206.95
2021,X10,Cultura,CENTRO SOCIOCULTURAL SAN FRANCISCO DE LA PRENSA. ADECUACIÓN CLIMATIZACIÓN,,250000.0,249315.62
2021,X00,Inversiones de carácter general,,,1542529.61,1541150.88
2021,X00,Inversiones de carácter general,EQUIPAMIENTO SERVICIOS ADMINISTRATIVOS DISTRITO DE CARABANCHEL,,400.0,393.25
2021,X00,Inversiones de carácter general,"EDIFICIO DOTACIONAL C/EDUARDO MORALES, 28. CONSTRUCCIÓN",,1540830.1,1540757.63
2021,X00,Inversiones de carácter general,OBRAS DE CONSERVACIÓN EN EDIFICIOS DEL DISTRITO DE CARABANCHEL,,1299.51,
2021,X04,Salud pública,,,3046.78,3046.78
2021,X04,Salud pública,CENTRO MUNICIPAL DE SALUD COMUNITARIA DE CARABANCHEL. SEÑALIZACIÓN,,217.8,217.8
2021,X04,Salud pública,CMSC CARABANCHEL.FRIGORIFICO VACUNAS,,2250.6,2250.6
2021,X04,Salud pública,CENTRO MUNICIPAL DE SALUD COMUNITARIA DE CARABANCHEL. INSTALACIONES TÉCNICAS,,578.38,578.38
2021,X07,Infraestructuras,,,67375.8,67375.79
2021,X07,Infraestructuras,ANILLO VERDE CICLISTA DISTRITO CARABANCHEL. OBRAS DE REMODELACIÓN,,67375.8,67375.79
2021,X12,Otros bienes públicos de carácter social,,,1274.13,861.52
2021,X12,Otros bienes públicos de carácter social,OFICINA ATENCIÓN CIUDADANO LÍNEA MADRID CARABANCHEL. ELEMENTOS PROTECCIÓN HIGIÉNICO-SANITARIOS,,502.15,502.15
2021,X12,Otros bienes públicos de carácter social,EQUIPAMIENTO OFICINA ATENCIÓN AL CIUDADANO LÍNEA MADRID DE CARABANCHEL,,771.98,359.37
2022,X01,Protección Civil y seguridad ciudadana,,,3861821.31,3861820.99
2022,X01,Protección Civil y seguridad ciudadana,"UNIDAD INTEGRAL POLICÍA MUNICIPAL CARABANCHEL. AVDA. CARABANCHEL ALTO, 61. CONSTRUCCIÓN",,3854319.31,3854318.99
2022,X01,Protección Civil y seguridad ciudadana,UNIDAD INTEGRAL POLICÍA MUNICIPAL CARABANCHEL. MOBILIARIO,,7502.0,7502.0
2022,X11,"Deportes, juventud y esparcimiento",,,2771404.07,1532659.68
2022,X11,"Deportes, juventud y esparcimiento",DEPORTIVO BÁSICO LOS POBLADOS. ACONDICIONAMIENTO CAMPO DE FÚTBOL Y VESTUARIOS,,1490922.07,335401.6
2022,X11,"Deportes, juventud y esparcimiento",DEPORTIVO BÁSICO PIQUEÑAS. ADECUACIÓN CAMPO DE FÚTBOL CÉSPED ARTIFICIAL Y VESTUARIOS,,10000.0,5321.96
2022,X11,"Deportes, juventud y esparcimiento",DEPORTIVO BÁSICO SANTA RITA. ADECUACIÓN CAMPO DE FÚTBOL CÉSPED ARTIFICIAL Y VESTUARIOS,,10000.0,7471.37
2022,X11,"Deportes, juventud y esparcimiento",CENTRO DEPORTIVO BLANCA FERNÁNDEZ OCHOA. ADECUACIÓN NUEVAS PISTAS DE PÁDEL,,10000.0,10000.0
2022,X11,"Deportes, juventud y esparcimiento",CENTRO DEPORTIVO BLANCA FERNÁNDEZ OCHOA. OBRAS DE ACONDICIONAMIENTO CAMPO DE FÚTBOL,,488815.36,488801.22
2022,X11,"Deportes, juventud y esparcimiento",CENTRO DEPORTIVO ANTIGUO CANÓDROMO. OBRAS MEJORA DE GRADAS Y JARDINERÍA,,148882.0,147402.97
2022,X11,"Deportes, juventud y esparcimiento",CENTRO DEPORTIVO FRANCISCO FERNÁNDEZ OCHOA. ADQUISICIÓN DE ORDENADOR,,6000.0,5494.78
2022,X11,"Deportes, juventud y esparcimiento",OBRAS DE ACONDICIONAMIENTO Y MEJORA DEPORTIVOS BÁSICOS DISTRITO DE CARABANCHEL,,11184.64,
2022,X11,"Deportes, juventud y esparcimiento","POLIDEPORTIVO FRANCISCO FERNÁNDEZ OCHOA.REORDENACIÓN ESPACIOS,MEJORA CERRAMIENTOS Y ZONAS EXTERIORES",,500000.0,483720.8
2022,X11,"Deportes, juventud y esparcimiento",CENTRO DEPORTIVO LA MINA. ADQUISICIÓN E INSTALACIÓN DE CORTINA MOTORIZADA,,56843.57,49044.98
2022,X11,"Deportes, juventud y esparcimiento",CENTRO DEPORTIVO ANTIGUO CANÓDROMO. ADQUISICIÓN DE VIDEOMARCADOR EXTERIOR LED,,38756.43,
2022,X14,Sectores productivos,,,401185.69,312198.1
2022,X14,Sectores productivos,EQUIPAMIENTO VIVERO DE EMPRESAS DE CARABANCHEL,,287349.22,206749.26
2022,X14,Sectores productivos,EQUIPAMIENTO AULA DE COMERCIO MERCADO PUERTA BONITA,,4200.0,
2022,X14,Sectores productivos,MERCADO PUERTA BONITA. SEÑALIZACIÓN,,5000.0,2603.92
2022,X14,Sectores productivos,MERCADO PUERTA BONITA. OBRAS DE ACONDICIONAMIENTO AULA,,48000.0,46208.45
2022,X14,Sectores productivos,VIVERO DE EMPRESAS DE CARABANCHEL. OBRAS DE REFORMA,,16412.14,16412.14
2022,X14,Sectores productivos,VIVERO DE EMPRESAS DE CARABANCHEL. INSTALACIÓN DE LÍNEAS DE VIDA,,40224.33,40224.33
2022,X08,Mantenimiento urbano,,,6630887.63,5084978.78
2022,X08,Mantenimiento urbano,"POLÍGONO INDUSTRIAL AGUACATE, C/ DUQUESA DE TAMAMES. OBRAS ACONDICIONAMIENTO VIARIO",,1882306.88,1265599.81
2022,X08,Mantenimiento urbano,"CALLES DE FEDERICO GRASES, OCCIDENTE, SAN SINESIO Y VENCEJO. REHABILITACIÓN DE CALZADAS",,597.1,597.1
2022,X08,Mantenimiento urbano,AVENIDA DE LA PESETA. MEJORA Y REHABILITACIÓN DE CALZADAS,,41051.57,41051.57
2022,X08,Mantenimiento urbano,"CALLES NUESTRA SEÑORA DE VALVANERA, VÍA LUSITANA, CABO NICOLÁS MUR Y OTRAS. MEJORA BASE PAVIMENTO",,50484.5,50484.5
2022,X08,Mantenimiento urbano,GLORIETA DEL EJERCITO. OBRAS DE REMODELACIÓN (ID 18: 1132),,57762.0,
2022,X08,Mantenimiento urbano,"CALLES ANTONIO LEYVA 37, CHIRIVITA 4 a 6 Y OTRAS. ACONDICIONAMIENTO ACERAS",,177732.39,177732.39
2022,X08,Mantenimiento urbano,CALLE GUADALETE. ADECUACIÓN DE ACERAS Y MEJORA DE LA ACCESIBILIDAD,,376495.05,18441.17
2022,X08,Mantenimiento urbano,PASEO ERMITA DEL SANTO. PAVIMENTACIÓN Y ACONDICIONAMIENTO DE ACERAS,,50000.0,
2022,X08,Mantenimiento urbano,"AVENIDA ABRANTES, CALLE ALBOREA Y OTRAS DISTRITO DE CARABANCHEL. ADECUACIÓN DE ACERAS",,2057494.45,1746201.53
2022,X08,Mantenimiento urbano,CALLE JOAQUÍN TURINA Y OTRAS DISTRITO CARABANCHEL. RENOVACIÓN PAVIMENTOS EN CALZADAS,,365719.04,365715.3
2022,X08,Mantenimiento urbano,"ALUMBRADO AV.DE LOS POBLADOS, OPORTO Y ENTORNO PALACIO VISTALEGRE. TECNOLOGÍA LED E INFRAESTRUCTURAS",,313466.16,311145.37
2022,X08,Mantenimiento urbano,COLONIA VELAZQUEZ DISTRITO DE CARABANCHEL. RENOVACIÓN DE PAVIMENTOS Y ACCESIBILIDAD,,500000.0,498454.91
2022,X08,Mantenimiento urbano,COLONIA POBLADO DE ABSORCIÓN GENERAL RICARDOS. RENOVACIÓN DE PAVIMENTOS,,500000.0,499644.85
2022,X08,Mantenimiento urbano,"CALLES ÁNADE, ALGABA, ALONDRA, COMANDANTE FONTANES, GUABAIRO Y OTRAS. RENOVACIÓN CAPA DE RODADURA",,60724.16,60724.16
2022,X08,Mantenimiento urbano,CIRCUITOS DEPORTIVOS BIOSALUDABLES DISTRITO CARABANCHEL. INSTALACIÓN (ID 20: 12181),,19987.33,19987.32
2022,X08,Mantenimiento urbano,C/ LAUREANO LEONOR. OBRAS ACONDICIONAMIENTO DE LA URBANIZACIÓN,,177067.0,29198.8
2022,X09,Medio ambiente,,,4032818.64,3902409.18
2022,X09,Medio ambiente,"PARQUE DE LAS CRUCES, DISTRITO DE CARABANCHEL. REHABILITACIÓN (ID 19: 9283;11756)",,174913.98,173640.43
2022,X09,Medio ambiente,ZONAS VERDES COLONIA PAN BENDITO. ACONDICIONAMIENTO DE ÁREAS ESTANCIALES,,300000.0,240260.5
2022,X09,Medio ambiente,ZONA VERDE PLAZA DE COÍMBRA. OBRAS DE ACONDICIONAMIENTO,,500000.0,482608.24
2022,X09,Medio ambiente,PARQUE SAN ISIDRO. REHABILITACIÓN (ID 17: 4302),,2460760.47,2459258.23
2022,X09,Medio ambiente,"PUNTO LIMPIO CARABANCHEL, C/ CIDRO, 5. OBRAS DE REFORMA",,1738.01,762.2
2022,X09,Medio ambiente,REFORESTACIÓN DESCAMPADOS VÍAS M-30-40-50 DISTRITO CARABANCHEL (ID 17: 5225),,148389.52,148389.35
2022,X09,Medio ambiente,"TALUD Pº SAN ILLÁN, PARQUE DE SAN ISIDRO. PROYECTO PILOTO IMPLANTACIÓN SOLUCIONES BIODIVERSIDAD",,47891.8,46222.0
2022,X09,Medio ambiente,HUERTOS URBANOS ECOLÓGICOS DISTRITO CARABANCHEL. ADAPTACIÓN (ID 18: 1614),,48002.5,48000.3
2022,X09,Medio ambiente,PARQUES Y ZONAS VERDES DEL DISTRITO DE CARABANCHEL. ADAPTACIÓN DE RECORRIDOS TERAPÉUTICOS,,14733.59,14733.59
2022,X09,Medio ambiente,ZONAS VERDES DISTRITO CARABANCHEL. INSTALACIÓN Y ACONDICIONAMIENTO DE PARQUES CANINOS,,21871.66,21870.64
2022,X09,Medio ambiente,ENERGÍAS RENOVABLES. INSTALACIÓN FOTOVOLTAICA EN CENTRO DEPORTIVO LA MINA,,167517.11,167516.8
2022,X09,Medio ambiente,ZONAS VERDES CALLE ONTANILLA. OBRAS DE ACONDICIONAMIENTO,,147000.0,99146.9
2022,X06,Urbanismo,,,4336212.62,3730821.14
2022,X06,Urbanismo,"PLAZA DE BARRAGÁN, DISTRITO DE CARABANCHEL. ACTUACIONES DE RENATURALIZACIÓN",,66898.68,66764.37
2022,X06,Urbanismo,"C/ ANTONIA LANCHA, 10. OBRAS ACCESORIAS DE URBANIZACIÓN",,25799.47,
2022,X06,Urbanismo,"CASCO HISTÓRICO CARABANCHEL ALTO, U.E.7. SANTA TERESA JORNET. URBANIZACIÓN",,114142.55,
2022,X06,Urbanismo,C/ VILLA DE GUADALUPE CON FRENTE C/ MARÍA ZURITA. OBRAS DE URBANIZACIÓN,,8829.8,
2022,X06,Urbanismo,"C/ SALLABERRY, 91-93. OBRAS ACCESORIAS DE URBANIZACIÓN",,61130.57,
2022,X06,Urbanismo,PLAZA DE LA EMPERATRIZ DISTRITO CARABANCHEL. OBRAS DE REMODELACIÓN,,1676418.0,1293680.93
2022,X06,Urbanismo,"C/ MERCEDES DE ARTEGA, 27 C/V C/ RADIO. OBRAS DE URBANIZACIÓN ACCESORIAS",,8225.43,8225.43
2022,X06,Urbanismo,"ADQUISICIÓN DE SUELO EN LA TRAVESÍA DE CARPIO Y TORTA, 8",,210333.82,210333.82
2022,X06,Urbanismo,"ADQUISICIÓN DE SUELO CALLE ANTONIO LÓPEZ, 27, 29 Y 31",,2033983.84,2033750.8
2022,X06,Urbanismo,ZONA VERDE ANEXA AL COLEGIO PÚBLICO PERÚ. ACTUACIONES DE RENATURALIZACIÓN,,130450.46,118065.79
2022,X03,Protección y promoción social,,,601631.86,574269.3
2022,X03,Protección y promoción social,CENTRO DE DÍA DE MAYORES AURORA VILLA COGNITIVO. OBRAS DE SUBSANACIÓN PATOLOGÍAS MURO,,132361.0,132360.93
2022,X03,Protección y promoción social,CENTRO DE MAYORES ROGER DE FLOR. ADECUACIÓN CLIMATIZACIÓN,,300000.0,299997.26
2022,X03,Protección y promoción social,FOMENTO DEL EMPLEO. DOTAR DE RECURSOS DE EMPLEO ESTABLES DISTRITO CARABANCHEL,,17118.31,
2022,X03,Protección y promoción social,EDIFICIO ESPACIO IGUALDAD LOURDES HERNÁNDEZ. SEÑALIZACIÓN,,118.94,118.94
2022,X03,Protección y promoción social,EDIFICIO CENTRO ATENCIÓN INTEGRAL NEUROCOGNITIVA DOCTOR SALGADO ALBA. SEÑALIZACIÓN,,96.8,96.8
2022,X03,Protección y promoción social,CENTRO DE SERVICIOS SOCIALES VISTA ALEGRE. ADOPCIÓN DE MEDIDAS DE SEGURIDAD,,12212.51,11902.28
2022,X03,Protección y promoción social,EQUIPAMIENTO CENTROS DE SERVICIOS SOCIALES DEL DISTRITO DE CARABANCHEL,,2500.0,1429.01
2022,X03,Protección y promoción social,CENTRO DE SERVICIOS SOCIALES VISTA ALEGRE. MOBILIARIO Y ENSERES,,135000.0,126139.78
2022,X03,Protección y promoción social,EQUIPAMIENTO CENTRO MUNICIPAL DE EMPLEO CARABANCHEL,,1899.6,1899.6
2022,X03,Protección y promoción social,EQUIPAMIENTO POLITICAS ACTIVAS EMPLEO. CENTRO MUNICIPAL DE EMPLEO CARABANCHEL,,324.7,324.7
2022,X05,Educación,,,260696.8,236521.43
